Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare
2022,4,32211,32467,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,2038,255.02
2022,4,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,6746,124.06
2022,4,32211,33044,"Las Vegas, NV","Louisville, KY",1624,313,262.33
2022,4,32211,33192,"Las Vegas, NV","Sacramento, CA",397,1795,132.41
2022,4,32467,30852,"Miami, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",946,5704,193.85
2022,4,32467,31123,"Miami, FL (Metropolitan Area)","St. Louis, MO",1068,727,251.65
2022,4,32467,31454,"Miami, FL (Metropolitan Area)","Orlando, FL",192,769,165.38
2022,4,32467,31650,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,1013,312.56
2022,4,32467,31703,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1118,18884,206.7
2022,4,32467,32244,"Miami, FL (Metropolitan Area)","New Haven, CT",1126,266,124.4
2022,4,32211,31123,"Las Vegas, NV","St. Louis, MO",1371,965,215.81
2022,4,32211,31454,"Las Vegas, NV","Orlando, FL",2039,1417,241.49
2022,4,32457,31123,"San Francisco, CA (Metropolitan Area)","St. Louis, MO",1735,496,327.09
2022,4,32457,31884,"San Francisco, CA (Metropolitan Area)","Spokane, WA",742,461,187.33
2022,4,32457,33195,"San Francisco, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",2393,672,384.54
2022,4,32457,34689,"San Francisco, CA (Metropolitan Area)","Santa Barbara, CA",263,379,176.51
2022,4,32467,30198,"Miami, FL (Metropolitan Area)","Pittsburgh, PA",1013,835,216.33
2022,4,32467,30466,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,1349,319.67
2022,4,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,960,354.22
2022,4,32467,30693,"Miami, FL (Metropolitan Area)","Nashville, TN",806,1558,188.76
2022,4,32337,33570,"Indianapolis, IN","San Diego, CA",1782,273,345.94
2022,4,32337,34100,"Indianapolis, IN","Philadelphia, PA",588,295,364.47
2022,4,32337,34492,"Indianapolis, IN","Raleigh/Durham, NC",489,210,239.08
2022,4,32337,34986,"Indianapolis, IN","Sarasota/Bradenton, FL",876,312,173.58
2022,4,32448,30852,"Jackson/Vicksburg, MS","Washington, DC (Metropolitan Area)",888,250,218.8
2022,4,32457,30436,"San Francisco, CA (Metropolitan Area)","Tucson, AZ",751,406,236.71
2022,4,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",696,5412,164.69
2022,4,32457,30852,"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",2457,3225,416.06
2022,4,31714,32244,"Fort Myers, FL","New Haven, CT",1134,216,126.34
2022,4,31714,32337,"Fort Myers, FL","Indianapolis, IN",945,359,217.55
2022,4,31714,32575,"Fort Myers, FL","Los Angeles, CA (Metropolitan Area)",2238,242,404.45
2022,4,31714,33342,"Fort Myers, FL","Milwaukee, WI",1183,265,247.61
2022,4,31714,34100,"Fort Myers, FL","Philadelphia, PA",993,720,218.42
2022,4,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",1159,282,327.13
2022,4,31871,30852,"Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",426,325,232.2
2022,4,31871,31703,"Greenville/Spartanburg, SC","New York City, NY (Metropolitan Area)",643,483,266.33
2022,4,32211,34653,"Las Vegas, NV","Tulsa, OK",1076,307,226.67
2022,4,32211,34689,"Las Vegas, NV","Santa Barbara, CA",289,249,130.95
2022,4,32244,31454,"New Haven, CT","Orlando, FL",1005,488,114.56
2022,4,32244,33195,"New Haven, CT","Tampa, FL (Metropolitan Area)",1067,237,114.95
2022,4,32244,34027,"New Haven, CT","West Palm Beach/Palm Beach, FL",1086,256,120.68
2022,4,32337,30466,"Indianapolis, IN","Phoenix, AZ",1488,703,308.58
2022,4,31714,31650,"Fort Myers, FL","Minneapolis/St. Paul, MN",1416,1186,223.88
2022,4,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",1102,2532,214.9
2022,4,32211,33667,"Las Vegas, NV","Norfolk, VA (Metropolitan Area)",2154,262,315.03
2022,4,32211,33851,"Las Vegas, NV","Oklahoma City, OK",986,467,221.37
2022,4,32211,34057,"Las Vegas, NV","Portland, OR",763,1837,179.59
2022,4,32211,34100,"Las Vegas, NV","Philadelphia, PA",2176,1230,291.83
2022,4,32211,34492,"Las Vegas, NV","Raleigh/Durham, NC",2026,792,265.46
2022,4,32211,34524,"Las Vegas, NV","Richmond, VA",2086,289,300.97
2022,4,32211,34570,"Las Vegas, NV","Reno, NV",345,1182,144.84
2022,4,32211,34614,"Las Vegas, NV","Salt Lake City, UT",368,1236,165.48
2022,4,32211,33195,"Las Vegas, NV","Tampa, FL (Metropolitan Area)",1984,965,241.74
2022,4,32211,33214,"Las Vegas, NV","San Antonio, TX",1069,1125,198.02
2022,4,32211,33244,"Las Vegas, NV","Memphis, TN",1416,495,169.44
2022,4,32211,33256,"Las Vegas, NV","Mission/McAllen/Edinburg, TX",1210,300,169.47
2022,4,32211,33316,"Las Vegas, NV","Omaha, NE",1099,520,212.83
2022,4,32211,33342,"Las Vegas, NV","Milwaukee, WI",1524,675,212.33
2022,4,32211,33495,"Las Vegas, NV","New Orleans, LA",1500,719,221.27
2022,4,32211,33570,"Las Vegas, NV","San Diego, CA",258,1710,115.43
2022,4,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",929,1468,234.82
2022,4,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",989,12360,180.58
2022,4,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",522,464,214.01
2022,4,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8444,432.89
2022,4,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",2553,725,333.77
2022,4,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1055,5623,190.94
2022,4,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",1624,1272,282.56
2022,4,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",1188,365,308.35
2022,4,32211,30436,"Las Vegas, NV","Tucson, AZ",365,283,179.23
2022,4,32211,30466,"Las Vegas, NV","Phoenix, AZ",276,1819,150.46
2022,4,32211,30559,"Las Vegas, NV","Seattle, WA",867,3097,173.55
2022,4,32211,30693,"Las Vegas, NV","Nashville, TN",1587,1076,232.62
2022,4,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",2106,2546,297.41
2022,4,32211,30928,"Las Vegas, NV","Wichita, KS",986,209,180.97
2022,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2941,313.96
2022,4,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",234,2463,215.94
2022,4,31986,33195,"Grand Rapids, MI","Tampa, FL (Metropolitan Area)",1044,412,161.77
2022,4,31986,34082,"Grand Rapids, MI","Punta Gorda, FL",1118,216,147.18
2022,4,31986,34761,"Grand Rapids, MI","Sanford, FL",1001,259,128.08
2022,4,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",481,643,222.28
2022,4,32070,34761,"Harrisburg, PA","Sanford, FL",827,206,110.42
2022,4,32206,31453,"Harlingen/San Benito, TX","Houston, TX",295,234,159.72
2022,4,32206,31650,"Harlingen/San Benito, TX","Minneapolis/St. Paul, MN",1310,222,173.58
2022,4,32211,30198,"Las Vegas, NV","Pittsburgh, PA",1910,596,294.72
2022,4,31986,30466,"Grand Rapids, MI","Phoenix, AZ",1574,382,250.83
2022,4,31986,30852,"Grand Rapids, MI","Washington, DC (Metropolitan Area)",528,240,221.25
2022,4,31986,31454,"Grand Rapids, MI","Orlando, FL",1024,419,195.0
2022,4,31986,31650,"Grand Rapids, MI","Minneapolis/St. Paul, MN",408,212,276.6
2022,4,31986,31703,"Grand Rapids, MI","New York City, NY (Metropolitan Area)",656,357,268.89
2022,4,31986,32211,"Grand Rapids, MI","Las Vegas, NV",1642,317,231.9
2022,4,31986,32467,"Grand Rapids, MI","Miami, FL (Metropolitan Area)",1214,224,272.43
2022,4,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",1874,231,383.18
2022,4,31603,32457,"Eugene, OR","San Francisco, CA (Metropolitan Area)",471,389,172.71
2022,4,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",776,654,176.17
2022,4,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",1229,267,336.39
2022,4,31637,30466,"Fargo, ND","Phoenix, AZ",1225,353,177.65
2022,4,31638,30559,"Fresno, CA","Seattle, WA",748,243,229.8
2022,4,31638,32211,"Fresno, CA","Las Vegas, NV",259,533,120.48
2022,4,31638,33570,"Fresno, CA","San Diego, CA",314,210,192.73
2022,4,31650,30198,"Minneapolis/St. Paul, MN","Pittsburgh, PA",726,234,302.14
2022,4,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",222,378,167.03
2022,4,31714,30198,"Fort Myers, FL","Pittsburgh, PA",966,319,200.39
2022,4,31714,30529,"Fort Myers, FL","Hartford, CT",1180,303,172.89
2022,4,31714,30852,"Fort Myers, FL","Washington, DC (Metropolitan Area)",919,937,207.58
2022,4,31714,31123,"Fort Myers, FL","St. Louis, MO",979,236,255.05
2022,4,31714,31453,"Fort Myers, FL","Houston, TX",861,252,250.1
2022,4,31603,30466,"Eugene, OR","Phoenix, AZ",971,285,217.45
2022,4,31603,32211,"Eugene, OR","Las Vegas, NV",700,252,173.55
2022,4,31703,34492,"New York City, NY (Metropolitan Area)","Raleigh/Durham, NC",459,3410,178.47
2022,4,31703,34524,"New York City, NY (Metropolitan Area)","Richmond, VA",313,690,219.91
2022,4,31703,34570,"New York City, NY (Metropolitan Area)","Reno, NV",2443,226,370.04
2022,4,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",285,736,157.51
2022,4,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",2022,1584,342.31
2022,4,31703,34653,"New York City, NY (Metropolitan Area)","Tulsa, OK",1271,245,309.52
2022,4,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",748,1331,173.55
2022,4,31703,34986,"New York City, NY (Metropolitan Area)","Sarasota/Bradenton, FL",1069,994,235.26
2022,4,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",2481,3017,326.77
2022,4,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",318,617,206.6
2022,4,31703,33728,"New York City, NY (Metropolitan Area)","Pensacola, FL",1063,227,297.43
2022,4,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",1381,368,347.05
2022,4,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1056,5914,244.63
2022,4,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",2454,1183,350.63
2022,4,31703,34262,"New York City, NY (Metropolitan Area)","Palm Springs, CA",2381,359,367.18
2022,4,31703,34321,"New York City, NY (Metropolitan Area)","Portland, ME",284,496,183.9
2022,4,31453,33570,"Houston, TX","San Diego, CA",1313,928,279.44
2022,4,31453,33667,"Houston, TX","Norfolk, VA (Metropolitan Area)",1209,265,291.19
2022,4,31453,33851,"Houston, TX","Oklahoma City, OK",419,576,189.38
2022,4,31453,34057,"Houston, TX","Portland, OR",1844,473,325.05
2022,4,31453,34100,"Houston, TX","Philadelphia, PA",1335,1122,253.3
2022,4,31453,34492,"Houston, TX","Raleigh/Durham, NC",1050,584,273.3
2022,4,31453,34524,"Houston, TX","Richmond, VA",1166,247,280.5
2022,4,31453,34614,"Houston, TX","Salt Lake City, UT",1214,765,278.23
2022,4,31650,34492,"Minneapolis/St. Paul, MN","Raleigh/Durham, NC",980,460,271.67
2022,4,31650,34614,"Minneapolis/St. Paul, MN","Salt Lake City, UT",991,412,330.64
2022,4,31650,34986,"Minneapolis/St. Paul, MN","Sarasota/Bradenton, FL",1342,354,186.75
2022,4,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",375,1447,201.06
2022,4,31703,30436,"New York City, NY (Metropolitan Area)","Tucson, AZ",2173,272,406.1
2022,4,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,3595,340.99
2022,4,31453,33342,"Houston, TX","Milwaukee, WI",1004,274,263.64
2022,4,31453,33495,"Houston, TX","New Orleans, LA",305,1264,174.0
2022,4,31650,33192,"Minneapolis/St. Paul, MN","Sacramento, CA",1517,252,330.77
2022,4,31650,33195,"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",1307,1047,228.18
2022,4,31650,33214,"Minneapolis/St. Paul, MN","San Antonio, TX",1097,388,252.86
2022,4,31650,33495,"Minneapolis/St. Paul, MN","New Orleans, LA",1039,348,272.22
2022,4,31650,33570,"Minneapolis/St. Paul, MN","San Diego, CA",1532,841,273.99
2022,4,31650,34057,"Minneapolis/St. Paul, MN","Portland, OR",1426,572,283.36
2022,4,31650,34100,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,527,317.21
2022,4,31650,34262,"Minneapolis/St. Paul, MN","Palm Springs, CA",1454,371,213.35
2022,4,31650,30466,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,2614,222.47
2022,4,31650,30559,"Minneapolis/St. Paul, MN","Seattle, WA",1399,990,265.39
2022,4,31650,30693,"Minneapolis/St. Paul, MN","Nashville, TN",695,848,203.81
2022,4,31650,30852,"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",936,1660,242.49
2022,4,31650,31123,"Minneapolis/St. Paul, MN","St. Louis, MO",448,488,197.95
2022,4,31650,31454,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1943,242.88
2022,4,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2396,264.54
2022,4,31650,32457,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1333,298.52
2022,4,31423,30852,"Des Moines, IA","Washington, DC (Metropolitan Area)",910,225,295.92
2022,4,31423,31703,"Des Moines, IA","New York City, NY (Metropolitan Area)",1037,257,275.82
2022,4,31423,32211,"Des Moines, IA","Las Vegas, NV",1216,370,168.78
2022,4,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",1447,244,266.37
2022,4,31453,30198,"Houston, TX","Pittsburgh, PA",1131,530,293.23
2022,4,31453,30436,"Houston, TX","Tucson, AZ",945,220,243.15
2022,4,31453,30466,"Houston, TX","Phoenix, AZ",1020,1578,236.03
2022,4,31453,30559,"Houston, TX","Seattle, WA",1894,992,321.57
2022,4,31454,34524,"Orlando, FL","Richmond, VA",667,599,164.21
2022,4,31454,34576,"Orlando, FL","Rochester, NY",1033,428,160.91
2022,4,31454,34614,"Orlando, FL","Salt Lake City, UT",1931,1320,275.22
2022,4,31454,35096,"Orlando, FL","Syracuse, NY",1053,546,187.53
2022,4,31454,35356,"Orlando, FL","Trenton, NJ",896,409,93.28
2022,4,31504,30852,"Valparaiso, FL","Washington, DC (Metropolitan Area)",819,207,264.65
2022,4,31295,34614,"Detroit, MI","Salt Lake City, UT",1481,350,379.94
2022,4,31423,30466,"Des Moines, IA","Phoenix, AZ",1150,433,234.95
2022,4,31454,32457,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1283,394.97
2022,4,31454,33192,"Orlando, FL","Sacramento, CA",2408,312,377.21
2022,4,31454,33214,"Orlando, FL","San Antonio, TX",1041,785,208.25
2022,4,31454,33570,"Orlando, FL","San Diego, CA",2149,807,287.69
2022,4,31454,34057,"Orlando, FL","Portland, OR",2534,590,336.41
2022,4,31454,34100,"Orlando, FL","Philadelphia, PA",861,3862,174.56
2022,4,31454,34321,"Orlando, FL","Portland, ME",1214,255,209.19
2022,4,31454,34492,"Orlando, FL","Raleigh/Durham, NC",534,1280,172.23
2022,4,31453,34653,"Houston, TX","Tulsa, OK",453,508,198.76
2022,4,31453,34685,"Houston, TX","Savannah, GA",853,214,236.47
2022,4,31453,35412,"Houston, TX","Knoxville, TN",782,212,270.71
2022,4,31454,30198,"Orlando, FL","Pittsburgh, PA",834,1242,183.62
2022,4,31454,30466,"Orlando, FL","Phoenix, AZ",1849,1248,320.66
2022,4,31454,30559,"Orlando, FL","Seattle, WA",2554,1049,368.39
2022,4,31454,30852,"Orlando, FL","Washington, DC (Metropolitan Area)",787,5563,184.93
2022,4,31454,31123,"Orlando, FL","St. Louis, MO",882,1209,193.93
2022,4,31136,32211,"Jacksonville, FL","Las Vegas, NV",1965,299,339.5
2022,4,31136,32457,"Jacksonville, FL","San Francisco, CA (Metropolitan Area)",2366,214,425.63
2022,4,31136,32467,"Jacksonville, FL","Miami, FL (Metropolitan Area)",335,483,182.01
2022,4,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",2153,462,344.01
2022,4,31136,34100,"Jacksonville, FL","Philadelphia, PA",742,566,216.3
2022,4,31295,30466,"Detroit, MI","Phoenix, AZ",1671,1393,319.83
2022,4,31295,30529,"Detroit, MI","Hartford, CT",549,258,266.98
2022,4,31295,30559,"Detroit, MI","Seattle, WA",1927,653,340.24
2022,4,31453,33192,"Houston, TX","Sacramento, CA",1624,423,308.6
2022,4,31453,33195,"Houston, TX","Tampa, FL (Metropolitan Area)",787,921,211.97
2022,4,31453,33198,"Houston, TX","Kansas City, MO",666,634,231.97
2022,4,31453,33214,"Houston, TX","San Antonio, TX",192,265,199.38
2022,4,31453,33244,"Houston, TX","Memphis, TN",484,419,213.78
2022,4,31453,33316,"Houston, TX","Omaha, NE",804,296,225.82
2022,4,31136,31650,"Jacksonville, FL","Minneapolis/St. Paul, MN",1174,224,276.58
2022,4,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",858,2331,181.27
2022,4,31453,32337,"Houston, TX","Indianapolis, IN",861,491,260.61
2022,4,31453,32448,"Houston, TX","Jackson/Vicksburg, MS",359,218,183.93
2022,4,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,2073,294.14
2022,4,31453,32467,"Houston, TX","Miami, FL (Metropolitan Area)",966,2498,199.09
2022,4,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,4162,227.8
2022,4,31453,32896,"Houston, TX","Lubbock, TX",475,252,216.66
2022,4,31453,33044,"Houston, TX","Louisville, KY",803,287,251.89
2022,4,31453,33158,"Houston, TX","Midland/Odessa, TX",441,696,215.78
2022,4,31453,30693,"Houston, TX","Nashville, TN",670,1063,218.75
2022,4,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",1246,2949,245.48
2022,4,31453,31123,"Houston, TX","St. Louis, MO",687,714,219.2
2022,4,31453,31136,"Houston, TX","Jacksonville, FL",817,354,269.13
2022,4,31453,31454,"Houston, TX","Orlando, FL",854,2581,193.47
2022,4,31453,31650,"Houston, TX","Minneapolis/St. Paul, MN",1057,762,262.42
2022,4,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",1465,5131,233.22
2022,4,31453,32211,"Houston, TX","Las Vegas, NV",1235,2754,210.73
2022,4,31057,33495,"Charlotte, NC","New Orleans, LA",651,331,280.77
2022,4,31057,33570,"Charlotte, NC","San Diego, CA",2077,415,422.38
2022,4,31057,34027,"Charlotte, NC","West Palm Beach/Palm Beach, FL",590,226,326.37
2022,4,31057,34100,"Charlotte, NC","Philadelphia, PA",449,968,229.48
2022,4,31057,34614,"Charlotte, NC","Salt Lake City, UT",1727,332,357.31
2022,4,31066,30194,"Columbus, OH","Dallas/Fort Worth, TX",926,676,255.85
2022,4,31066,30325,"Columbus, OH","Denver, CO",1154,561,233.98
2022,4,31066,30466,"Columbus, OH","Phoenix, AZ",1670,500,331.16
2022,4,31295,33214,"Detroit, MI","San Antonio, TX",1214,324,312.52
2022,4,31295,33495,"Detroit, MI","New Orleans, LA",926,533,219.73
2022,4,31295,33570,"Detroit, MI","San Diego, CA",1956,619,387.81
2022,4,31295,34057,"Detroit, MI","Portland, OR",1953,256,410.17
2022,4,31295,34100,"Detroit, MI","Philadelphia, PA",453,669,237.43
2022,4,31295,34492,"Detroit, MI","Raleigh/Durham, NC",501,422,261.31
2022,4,31057,33244,"Charlotte, NC","Memphis, TN",511,249,261.92
2022,4,31057,33342,"Charlotte, NC","Milwaukee, WI",651,211,278.13
2022,4,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",540,3198,214.69
2022,4,31295,31714,"Detroit, MI","Fort Myers, FL",1084,1054,264.74
2022,4,31295,32211,"Detroit, MI","Las Vegas, NV",1749,1866,266.58
2022,4,31295,32457,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,1048,426.44
2022,4,31295,32467,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,2338,257.42
2022,4,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,1842,364.76
2022,4,31295,33195,"Detroit, MI","Tampa, FL (Metropolitan Area)",983,1459,230.9
2022,4,31295,33198,"Detroit, MI","Kansas City, MO",629,309,279.71
2022,4,31295,30693,"Detroit, MI","Nashville, TN",456,745,221.04
2022,4,31295,30852,"Detroit, MI","Washington, DC (Metropolitan Area)",409,1654,192.67
2022,4,31295,31123,"Detroit, MI","St. Louis, MO",440,389,190.98
2022,4,31295,31135,"Detroit, MI","Myrtle Beach, SC",636,248,122.65
2022,4,31295,31136,"Detroit, MI","Jacksonville, FL",813,246,302.62
2022,4,31295,31453,"Detroit, MI","Houston, TX",1092,1089,216.18
2022,4,31295,31454,"Detroit, MI","Orlando, FL",957,2469,228.3
2022,4,31295,31650,"Detroit, MI","Minneapolis/St. Paul, MN",528,711,243.19
2022,4,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",2206,356,344.14
